pairID	tags
425977726.jpg#0r1c	SYNONYM,DIFF_TENSE
425977726.jpg#0r1n	SYNONYM,DIFF_TENSE
425977726.jpg#0r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
2690274918.jpg#1r1e	QUANTIFIER,DIFF_TENSE
2690274918.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2690274918.jpg#1r1c	QUANTIFIER,DIFF_TENSE
3041170372.jpg#3r1n	PRONOUN,DIFF_TENSE
3041170372.jpg#3r1c	PRONOUN,DIFF_TENSE
3041170372.jpg#3r1e	PRONOUN,DIFF_TENSE
3643684616.jpg#0r1c	LONG,PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
3643684616.jpg#0r1n	PRONOUN,DIFF_TENSE
3643684616.jpg#0r1e	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
5426416610.jpg#4r1e	SYNONYM
5426416610.jpg#4r1c	NEGATION,DIFF_TENSE
5426416610.jpg#4r1n	SYNONYM
2469878877.jpg#3r1c	BARE_NP
2469878877.jpg#3r1n	BARE_NP
2469878877.jpg#3r1e	BARE_NP
2519183562.jpg#0r1e	PRONOUN,DIFF_TENSE
2519183562.jpg#0r1n	
2519183562.jpg#0r1c	ANTONYM,DIFF_TENSE
4166066769.jpg#3r1c	DIFF_TENSE
4166066769.jpg#3r1n	
4166066769.jpg#3r1e	ANTONYM,QUANTIFIER,DIFF_TENSE
3594029059.jpg#0r1c	DIFF_TENSE
3594029059.jpg#0r1e	ANTONYM
3594029059.jpg#0r1n	DIFF_TENSE
3326454455.jpg#0r1n	PRONOUN,SYNONYM,DIFF_TENSE
3326454455.jpg#0r1c	NEGATION,PRONOUN,SYNONYM,DIFF_TENSE
3326454455.jpg#0r1e	PRONOUN,SYNONYM,DIFF_TENSE
3233560682.jpg#0r1e	QUANTIFIER,DIFF_TENSE
3233560682.jpg#0r1c	QUANTIFIER,DIFF_TENSE
3233560682.jpg#0r1n	QUANTIFIER,DIFF_TENSE
60617980.jpg#2r1n	
60617980.jpg#2r1e	
60617980.jpg#2r1c	
4199555.jpg#3r1n	DIFF_TENSE
4199555.jpg#3r1c	DIFF_TENSE
4199555.jpg#3r1e	BARE_NP
2053777548.jpg#2r1c	PRONOUN,DIFF_TENSE
2053777548.jpg#2r1e	PRONOUN,DIFF_TENSE
2053777548.jpg#2r1n	PRONOUN,SYNONYM,DIFF_TENSE
4892890793.jpg#1r1n	SUPERLATIVE
4892890793.jpg#1r1e	SUPERLATIVE,DIFF_TENSE
4892890793.jpg#1r1c	SUPERLATIVE
2652155912.jpg#4r1n	
2652155912.jpg#4r1e	BARE_NP,QUANTIFIER
2652155912.jpg#4r1c	
3888575744.jpg#3r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3888575744.jpg#3r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
3888575744.jpg#3r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
3318021552.jpg#3r1n	
3318021552.jpg#3r1e	DIFF_TENSE
3318021552.jpg#3r1c	DIFF_TENSE
4439654945.jpg#3r1e	QUANTIFIER,DIFF_TENSE
4439654945.jpg#3r1n	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
4439654945.jpg#3r1c	QUANTIFIER,DIFF_TENSE
3670184928.jpg#2r1c	DIFF_TENSE
3670184928.jpg#2r1e	PRONOUN,DIFF_TENSE
3670184928.jpg#2r1n	PRONOUN,DIFF_TENSE
2338968043.jpg#4r1n	PRONOUN,QUANTIFIER,SYNONYM
2338968043.jpg#4r1e	QUANTIFIER
2338968043.jpg#4r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
2445234281.jpg#2r1c	ANTONYM,DIFF_TENSE
2445234281.jpg#2r1e	DIFF_TENSE
2445234281.jpg#2r1n	NEGATION,DIFF_TENSE
3694064560.jpg#0r1e	SUPERLATIVE,SYNONYM,DIFF_TENSE
3694064560.jpg#0r1c	SUPERLATIVE,DIFF_TENSE
3694064560.jpg#0r1n	SUPERLATIVE,DIFF_TENSE
3358682439.jpg#0r1n	
3358682439.jpg#0r1e	QUANTIFIER
3358682439.jpg#0r1c	
4264701235.jpg#3r1c	BARE_NP,PRONOUN
4264701235.jpg#3r1e	BARE_NP,SYNONYM
4264701235.jpg#3r1n	BARE_NP,LONG,PRONOUN,QUANTIFIER,SYNONYM
7754652028.jpg#0r1e	ANTONYM,LONG,PRONOUN
7754652028.jpg#0r1c	ANTONYM,LONG,PRONOUN,DIFF_TENSE
7754652028.jpg#0r1n	ANTONYM,LONG,PRONOUN,DIFF_TENSE
7754652028.jpg#4r1c	ANTONYM,DIFF_TENSE
7754652028.jpg#4r1e	QUANTIFIER,DIFF_TENSE
7754652028.jpg#4r1n	DIFF_TENSE
3839004579.jpg#0r1c	
3839004579.jpg#0r1e	DIFF_TENSE
6152219961.jpg#3r1c	ANTONYM
6152219961.jpg#3r1e	
6152219961.jpg#3r1n	PRONOUN,DIFF_TENSE
7190066807.jpg#0r1e	PRONOUN,DIFF_TENSE
7190066807.jpg#0r1n	PRONOUN,DIFF_TENSE
7190066807.jpg#0r1c	PRONOUN,DIFF_TENSE
3076054193.jpg#0r1c	ANTONYM,PRONOUN,SYNONYM,DIFF_TENSE
3076054193.jpg#0r1e	PRONOUN,SYNONYM,DIFF_TENSE
3076054193.jpg#0r1n	PRONOUN,SYNONYM,DIFF_TENSE
6207347056.jpg#2r1e	PRONOUN,DIFF_TENSE
6207347056.jpg#2r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
6207347056.jpg#2r1c	PRONOUN,DIFF_TENSE
3626325621.jpg#0r1e	PRONOUN
3626325621.jpg#0r1c	ANTONYM,PRONOUN
3626325621.jpg#0r1n	PRONOUN
512031915.jpg#4r1n	
512031915.jpg#4r1e	
512031915.jpg#4r1c	
363503748.jpg#1r1e	SYNONYM,DIFF_TENSE
363503748.jpg#1r1c	DIFF_TENSE
363503748.jpg#1r1n	
2748929011.jpg#4r1n	PRONOUN,SYNONYM,DIFF_TENSE
2748929011.jpg#4r1e	PRONOUN,DIFF_TENSE
2748929011.jpg#4r1c	PRONOUN,DIFF_TENSE
4898966335.jpg#1r1e	QUANTIFIER,DIFF_TENSE
4898966335.jpg#1r1n	QUANTIFIER,DIFF_TENSE
4898966335.jpg#1r1c	QUANTIFIER,DIFF_TENSE
57417274.jpg#3r1e	QUANTIFIER
57417274.jpg#3r1n	QUANTIFIER,SYNONYM
57417274.jpg#3r1c	QUANTIFIER
2987328689.jpg#0r1e	BARE_NP,SYNONYM
2987328689.jpg#0r1n	SYNONYM,DIFF_TENSE
2987328689.jpg#0r1c	DIFF_TENSE
4584249516.jpg#1r1e	DIFF_TENSE
4584249516.jpg#1r1n	PRONOUN,DIFF_TENSE
4584249516.jpg#1r1c	ANTONYM
535830521.jpg#3r1n	DIFF_TENSE
535830521.jpg#3r1e	DIFF_TENSE
535830521.jpg#3r1c	PRONOUN,DIFF_TENSE
1145781754.jpg#0r1e	QUANTIFIER,DIFF_TENSE
1145781754.jpg#0r1c	QUANTIFIER,DIFF_TENSE
1145781754.jpg#0r1n	QUANTIFIER,DIFF_TENSE
2772784124.jpg#1r1n	DIFF_TENSE
2772784124.jpg#1r1c	DIFF_TENSE
2772784124.jpg#1r1e	DIFF_TENSE
4911982235.jpg#0r1n	PRONOUN,DIFF_TENSE
4911982235.jpg#0r1c	PRONOUN,DIFF_TENSE
4911982235.jpg#0r1e	PRONOUN,DIFF_TENSE
2173831145.jpg#1r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
2173831145.jpg#1r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
2173831145.jpg#1r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4876043682.jpg#0r2c	DIFF_TENSE
4876043682.jpg#0r2e	DIFF_TENSE
4876043682.jpg#0r1e	
4876043682.jpg#0r2n	DIFF_TENSE
4876043682.jpg#0r1c	NEGATION,DIFF_TENSE
4876043682.jpg#0r1n	
5436966915.jpg#0r1c	PRONOUN,DIFF_TENSE
5436966915.jpg#0r1n	DIFF_TENSE
5436966915.jpg#0r1e	DIFF_TENSE
4825459857.jpg#3r1n	QUANTIFIER
4825459857.jpg#3r1e	QUANTIFIER,DIFF_TENSE
4825459857.jpg#3r1c	ANTONYM,QUANTIFIER
164200567.jpg#4r1n	
164200567.jpg#4r1c	ANTONYM,PRONOUN,DIFF_TENSE
164200567.jpg#4r1e	
257765654.jpg#2r1e	DIFF_TENSE
257765654.jpg#2r1n	BARE_NP
257765654.jpg#2r1c	BARE_NP
2266061169.jpg#2r1c	DIFF_TENSE
2266061169.jpg#2r1n	DIFF_TENSE
2266061169.jpg#2r1e	ANTONYM,DIFF_TENSE
4390539398.jpg#2r1e	QUANTIFIER,DIFF_TENSE
4390539398.jpg#2r1n	QUANTIFIER,DIFF_TENSE
4390539398.jpg#2r1c	QUANTIFIER,DIFF_TENSE
2573141440.jpg#2r1e	DIFF_TENSE
2573141440.jpg#2r1n	DIFF_TENSE
2573141440.jpg#2r1c	
2372820502.jpg#0r1n	QUANTIFIER
2372820502.jpg#0r1c	QUANTIFIER
2372820502.jpg#0r1e	QUANTIFIER
2504704808.jpg#2r1e	QUANTIFIER,DIFF_TENSE
2504704808.jpg#2r1n	DIFF_TENSE
2504704808.jpg#2r1c	QUANTIFIER,DIFF_TENSE
357924786.jpg#2r1n	SYNONYM
357924786.jpg#2r1e	SYNONYM
357924786.jpg#2r1c	QUANTIFIER
4378559088.jpg#2r1n	BARE_NP
4378559088.jpg#2r1c	NEGATION,DIFF_TENSE
4378559088.jpg#2r1e	BARE_NP,SYNONYM
3032493516.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3032493516.jpg#0r1e	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
3032493516.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
482315006.jpg#0r1n	DIFF_TENSE
482315006.jpg#0r1e	QUANTIFIER
482315006.jpg#0r1c	QUANTIFIER
3321248380.jpg#4r1n	PRONOUN,DIFF_TENSE
3321248380.jpg#4r1c	ANTONYM,DIFF_TENSE
3321248380.jpg#4r1e	DIFF_TENSE
3255732353.jpg#1r1e	QUANTIFIER,DIFF_TENSE
3255732353.jpg#1r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
3255732353.jpg#1r1n	QUANTIFIER,DIFF_TENSE
7601453166.jpg#1r1c	ANTONYM,PRONOUN,DIFF_TENSE
7601453166.jpg#1r1n	LONG,PRONOUN,DIFF_TENSE
2093272744.jpg#0r1c	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
2093272744.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
2093272744.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
4937760948.jpg#1r1n	PRONOUN,DIFF_TENSE
4937760948.jpg#1r1c	PRONOUN,DIFF_TENSE
4937760948.jpg#1r1e	PRONOUN,DIFF_TENSE
7236594962.jpg#0r1c	PRONOUN,DIFF_TENSE
7236594962.jpg#0r1n	DIFF_TENSE
7236594962.jpg#0r1e	DIFF_TENSE
2112114341.jpg#2r1c	ANTONYM,PRONOUN,DIFF_TENSE
2112114341.jpg#2r1n	SYNONYM,DIFF_TENSE
2112114341.jpg#2r1e	PRONOUN,DIFF_TENSE
3490613884.jpg#0r1e	QUANTIFIER,DIFF_TENSE
3490613884.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3490613884.jpg#0r1c	QUANTIFIER,DIFF_TENSE
2217244400.jpg#3r1e	
2217244400.jpg#3r1n	DIFF_TENSE
2217244400.jpg#3r1c	DIFF_TENSE
4885212423.jpg#1r1n	PRONOUN,DIFF_TENSE
4885212423.jpg#1r1c	DIFF_TENSE
4885212423.jpg#1r1e	
3609663465.jpg#0r1c	ANTONYM,PRONOUN,SYNONYM,DIFF_TENSE
3609663465.jpg#0r1n	PRONOUN,SYNONYM,DIFF_TENSE
3609663465.jpg#0r1e	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
2579572274.jpg#4r1n	PRONOUN,DIFF_TENSE
2579572274.jpg#4r1c	
2579572274.jpg#4r1e	
2773844590.jpg#2r1e	SYNONYM,DIFF_TENSE
2773844590.jpg#2r1c	
2773844590.jpg#2r1n	DIFF_TENSE
4679254513.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
4679254513.jpg#0r1n	ANTONYM,PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
4679254513.jpg#0r1c	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
3935633359.jpg#3r1n	PRONOUN
1674159861.jpg#1r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
1674159861.jpg#1r1e	QUANTIFIER,DIFF_TENSE
1674159861.jpg#1r1c	QUANTIFIER,DIFF_TENSE
4195953639.jpg#3r1e	SYNONYM,DIFF_TENSE
4195953639.jpg#3r1c	SYNONYM,DIFF_TENSE
4195953639.jpg#3r1n	LONG,PRONOUN,SYNONYM,DIFF_TENSE
1942726879.jpg#1r1n	QUANTIFIER
1942726879.jpg#1r1e	QUANTIFIER,DIFF_TENSE
1942726879.jpg#1r1c	QUANTIFIER
3138399980.jpg#4r1e	DIFF_TENSE
3138399980.jpg#4r1c	DIFF_TENSE
3138399980.jpg#4r1n	QUANTIFIER,DIFF_TENSE
5921628407.jpg#1r1n	DIFF_TENSE
5921628407.jpg#1r1e	DIFF_TENSE
5921628407.jpg#1r1c	PRONOUN,DIFF_TENSE
2315335328.jpg#4r1n	PRONOUN,DIFF_TENSE
2315335328.jpg#4r1c	ANTONYM,SYNONYM,DIFF_TENSE
2315335328.jpg#4r1e	SYNONYM,DIFF_TENSE
4831412806.jpg#3r1n	QUANTIFIER,DIFF_TENSE
4831412806.jpg#3r1e	QUANTIFIER,DIFF_TENSE
4831412806.jpg#3r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
4549048831.jpg#3r1e	DIFF_TENSE
4549048831.jpg#3r1c	ANTONYM,DIFF_TENSE
4549048831.jpg#3r1n	SYNONYM,DIFF_TENSE
7012109893.jpg#0r1e	PRONOUN,SYNONYM,DIFF_TENSE
7012109893.jpg#0r1c	ANTONYM,PRONOUN,SYNONYM,DIFF_TENSE
7012109893.jpg#0r1n	NEGATION,PRONOUN,SYNONYM,DIFF_TENSE
3186556417.jpg#1r1n	DIFF_TENSE
3186556417.jpg#1r1c	DIFF_TENSE
3186556417.jpg#1r1e	DIFF_TENSE
5949695639.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
5949695639.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
5949695639.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
207225205.jpg#0r1n	SYNONYM,DIFF_TENSE
207225205.jpg#0r1e	SYNONYM,DIFF_TENSE
207225205.jpg#0r1c	NEGATION,DIFF_TENSE
199463720.jpg#0r1e	BARE_NP,PRONOUN,QUANTIFIER
199463720.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
199463720.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3377040300.jpg#2r1e	QUANTIFIER
3377040300.jpg#2r1n	QUANTIFIER
3377040300.jpg#2r1c	QUANTIFIER,DIFF_TENSE
4089350664.jpg#4r1n	PRONOUN,SYNONYM,DIFF_TENSE
4089350664.jpg#4r1c	PRONOUN,DIFF_TENSE
4089350664.jpg#4r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
2830579786.jpg#1r1e	ANTONYM,LONG,QUANTIFIER,DIFF_TENSE
2830579786.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2830579786.jpg#1r1c	QUANTIFIER,DIFF_TENSE
2830579786.jpg#0r1n	LONG,PRONOUN,QUANTIFIER,DIFF_TENSE
2830579786.jpg#0r1e	LONG,PRONOUN,QUANTIFIER,DIFF_TENSE
2830579786.jpg#0r1c	LONG,PRONOUN,QUANTIFIER,DIFF_TENSE
3456862740.jpg#2r1n	PRONOUN,SYNONYM
3456862740.jpg#2r1c	DIFF_TENSE
3456862740.jpg#2r1e	SYNONYM,DIFF_TENSE
3454728570.jpg#2r1e	QUANTIFIER,DIFF_TENSE
3454728570.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3454728570.jpg#2r1c	QUANTIFIER,DIFF_TENSE
3000428313.jpg#4r1n	QUANTIFIER,SYNONYM
3000428313.jpg#4r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
3000428313.jpg#4r1e	QUANTIFIER,SYNONYM
4299160955.jpg#0r1e	QUANTIFIER,DIFF_TENSE
4299160955.jpg#0r1c	DIFF_TENSE
4299160955.jpg#0r1n	QUANTIFIER,DIFF_TENSE
4687986765.jpg#3r1n	DIFF_TENSE
4687986765.jpg#3r1c	
4687986765.jpg#3r1e	DIFF_TENSE
4591476340.jpg#0r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
4591476340.jpg#0r1c	QUANTIFIER,DIFF_TENSE
4591476340.jpg#0r1n	QUANTIFIER,DIFF_TENSE
6942745583.jpg#1r1e	DIFF_TENSE
6942745583.jpg#1r1n	PRONOUN,DIFF_TENSE
6942745583.jpg#1r1c	DIFF_TENSE
2097407245.jpg#0r1c	PRONOUN,DIFF_TENSE
2097407245.jpg#0r1e	PRONOUN,DIFF_TENSE
2097407245.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
4954585779.jpg#2r1e	QUANTIFIER,DIFF_TENSE
4954585779.jpg#2r1c	QUANTIFIER
4954585779.jpg#2r1n	
2273038287.jpg#3r1c	DIFF_TENSE
2273038287.jpg#3r1e	DIFF_TENSE
2273038287.jpg#3r1n	SYNONYM,DIFF_TENSE
2904377891.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
2904377891.jpg#0r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
2904377891.jpg#0r1e	QUANTIFIER,DIFF_TENSE
3417224762.jpg#3r1n	QUANTIFIER,DIFF_TENSE
3417224762.jpg#3r1c	PRONOUN,DIFF_TENSE
3417224762.jpg#3r1e	SYNONYM,DIFF_TENSE
3417224762.jpg#4r1n	PRONOUN,SYNONYM
3417224762.jpg#4r1e	
3417224762.jpg#4r1c	PRONOUN,DIFF_TENSE
5769937988.jpg#1r1c	PRONOUN,SYNONYM,DIFF_TENSE
5769937988.jpg#1r1e	PRONOUN,SYNONYM,DIFF_TENSE
5769937988.jpg#1r1n	PRONOUN,SYNONYM,DIFF_TENSE
375797597.jpg#0r1n	PRONOUN,DIFF_TENSE
375797597.jpg#0r1c	DIFF_TENSE
375797597.jpg#0r1e	DIFF_TENSE
7642708928.jpg#2r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
7642708928.jpg#2r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4688592538.jpg#3r1e	QUANTIFIER,DIFF_TENSE
4688592538.jpg#3r1n	QUANTIFIER,DIFF_TENSE
4688592538.jpg#3r1c	QUANTIFIER
2313230479.jpg#2r1c	QUANTIFIER
2313230479.jpg#2r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
2313230479.jpg#2r1e	QUANTIFIER
3500444530.jpg#1r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3500444530.jpg#1r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
3500444530.jpg#1r1c	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
5466266163.jpg#2r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
5466266163.jpg#2r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
5466266163.jpg#2r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
2844747252.jpg#2r1e	QUANTIFIER,DIFF_TENSE
2844747252.jpg#2r1c	QUANTIFIER,DIFF_TENSE
2844747252.jpg#2r1n	QUANTIFIER
4015350856.jpg#1r1e	QUANTIFIER,DIFF_TENSE
4015350856.jpg#1r1n	QUANTIFIER,DIFF_TENSE
4015350856.jpg#1r1c	QUANTIFIER,DIFF_TENSE
6011731872.jpg#4r1c	QUANTIFIER
6011731872.jpg#4r1e	QUANTIFIER,DIFF_TENSE
6011731872.jpg#4r1n	QUANTIFIER,DIFF_TENSE
538953637.jpg#3r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
538953637.jpg#3r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
538953637.jpg#3r1e	QUANTIFIER,DIFF_TENSE
355814651.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
355814651.jpg#0r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
355814651.jpg#0r1e	QUANTIFIER
2834752476.jpg#2r1c	
2834752476.jpg#2r1n	
2834752476.jpg#2r1e	
2872819024.jpg#2r1c	DIFF_TENSE
2872819024.jpg#2r1e	DIFF_TENSE
2872819024.jpg#2r1n	PRONOUN,DIFF_TENSE
241345811.jpg#1r1e	PRONOUN
241345811.jpg#1r1n	DIFF_TENSE
241345811.jpg#1r1c	DIFF_TENSE
3875226464.jpg#1r1e	ANTONYM,PRONOUN
3875226464.jpg#1r1n	PRONOUN,DIFF_TENSE
3875226464.jpg#1r1c	ANTONYM,PRONOUN
2550071408.jpg#2r1e	DIFF_TENSE
2550071408.jpg#2r1n	DIFF_TENSE
2550071408.jpg#2r1c	DIFF_TENSE
2550071408.jpg#1r1n	SYNONYM,DIFF_TENSE
2550071408.jpg#1r1c	ANTONYM,DIFF_TENSE
2550071408.jpg#1r1e	SYNONYM,DIFF_TENSE
4538115695.jpg#0r1n	PRONOUN,DIFF_TENSE
4538115695.jpg#0r1e	PRONOUN,DIFF_TENSE
4538115695.jpg#0r1c	ANTONYM,NEGATION,PRONOUN,DIFF_TENSE
8008888211.jpg#3r1e	DIFF_TENSE
8008888211.jpg#3r1c	DIFF_TENSE
8008888211.jpg#3r1n	DIFF_TENSE
8008888211.jpg#1r1c	PRONOUN,DIFF_TENSE
8008888211.jpg#1r1e	PRONOUN,DIFF_TENSE
8008888211.jpg#1r1n	PRONOUN,DIFF_TENSE
2460159430.jpg#4r1c	
2460159430.jpg#4r1n	
2460159430.jpg#4r1e	
2460159430.jpg#0r1c	PRONOUN,DIFF_TENSE
2460159430.jpg#0r1e	PRONOUN,DIFF_TENSE
2460159430.jpg#0r1n	PRONOUN,DIFF_TENSE
4708658738.jpg#0r1n	PRONOUN,DIFF_TENSE
4708658738.jpg#0r1e	PRONOUN,DIFF_TENSE
4708658738.jpg#0r1c	PRONOUN,DIFF_TENSE
6357591843.jpg#0r1c	NEGATION,PRONOUN,QUANTIFIER,DIFF_TENSE
6357591843.jpg#0r1e	PRONOUN,SYNONYM
6357591843.jpg#0r1n	PRONOUN,DIFF_TENSE
3102705810.jpg#4r1n	QUANTIFIER,DIFF_TENSE
3102705810.jpg#4r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
3102705810.jpg#4r1e	QUANTIFIER,DIFF_TENSE
3290105461.jpg#4r1e	QUANTIFIER,DIFF_TENSE
3290105461.jpg#4r1c	ANTONYM,DIFF_TENSE
3290105461.jpg#4r1n	DIFF_TENSE
4771247095.jpg#0r1n	PRONOUN
4771247095.jpg#0r1e	DIFF_TENSE
4771247095.jpg#0r1c	
3343900764.jpg#0r1c	DIFF_TENSE
3343900764.jpg#0r1n	QUANTIFIER,SUPERLATIVE,DIFF_TENSE
3343900764.jpg#0r1e	DIFF_TENSE
2190006822.jpg#1r1e	QUANTIFIER,DIFF_TENSE
2190006822.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2190006822.jpg#1r1c	QUANTIFIER,DIFF_TENSE
308487515.jpg#1r1c	DIFF_TENSE
308487515.jpg#1r1e	DIFF_TENSE
308487515.jpg#1r1n	DIFF_TENSE
7146078471.jpg#3r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
7146078471.jpg#3r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
4443437862.jpg#1r1e	PRONOUN,DIFF_TENSE
4443437862.jpg#1r1n	PRONOUN,DIFF_TENSE
4443437862.jpg#1r1c	PRONOUN,DIFF_TENSE
6020059753.jpg#4r1n	
6020059753.jpg#4r1c	
4705913066.jpg#4r1c	ANTONYM,BARE_NP
4705913066.jpg#4r1n	ANTONYM,DIFF_TENSE
4705913066.jpg#4r1e	ANTONYM,BARE_NP
2697058141.jpg#4r1c	DIFF_TENSE
2697058141.jpg#4r1e	DIFF_TENSE
2697058141.jpg#4r1n	DIFF_TENSE
206051614.jpg#4r1c	
206051614.jpg#4r1n	PRONOUN,SYNONYM
206051614.jpg#4r1e	SYNONYM,DIFF_TENSE
4933572022.jpg#4r1e	DIFF_TENSE
4933572022.jpg#4r1c	
4933572022.jpg#4r1n	PRONOUN,SYNONYM
2472574160.jpg#1r1n	PRONOUN
2472574160.jpg#1r1c	DIFF_TENSE
2472574160.jpg#1r1e	DIFF_TENSE
3953235262.jpg#3r1c	DIFF_TENSE
3953235262.jpg#3r1e	DIFF_TENSE
3953235262.jpg#3r1n	SYNONYM,DIFF_TENSE
287999021.jpg#0r1e	QUANTIFIER
287999021.jpg#0r1c	QUANTIFIER,DIFF_TENSE
287999021.jpg#0r1n	QUANTIFIER,DIFF_TENSE
2671167487.jpg#4r1e	DIFF_TENSE
2671167487.jpg#4r1c	DIFF_TENSE
2671167487.jpg#4r1n	DIFF_TENSE
336551615.jpg#4r1c	QUANTIFIER
336551615.jpg#4r1e	QUANTIFIER
336551615.jpg#4r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
336551615.jpg#0r1e	QUANTIFIER,DIFF_TENSE
336551615.jpg#0r1n	QUANTIFIER
336551615.jpg#0r1c	QUANTIFIER,DIFF_TENSE
24666160.jpg#2r1c	PRONOUN,SYNONYM,DIFF_TENSE
24666160.jpg#2r1e	DIFF_TENSE
24666160.jpg#2r1n	SYNONYM,DIFF_TENSE
2950393735.jpg#0r1n	
2950393735.jpg#0r1e	
2950393735.jpg#0r1c	DIFF_TENSE
4508496980.jpg#0r1e	PRONOUN,DIFF_TENSE
4508496980.jpg#0r1n	ANTONYM,PRONOUN,DIFF_TENSE
4508496980.jpg#0r1c	ANTONYM,PRONOUN,DIFF_TENSE
5234657740.jpg#2r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
5234657740.jpg#2r1n	PRONOUN,DIFF_TENSE
5234657740.jpg#2r1e	
7486904032.jpg#2r1c	DIFF_TENSE
7486904032.jpg#2r1e	PRONOUN,DIFF_TENSE
7486904032.jpg#2r1n	DIFF_TENSE
5483441438.jpg#4r1c	DIFF_TENSE
5483441438.jpg#4r1e	DIFF_TENSE
5483441438.jpg#4r1n	DIFF_TENSE
36880708.jpg#4r1e	QUANTIFIER,DIFF_TENSE
36880708.jpg#4r1c	QUANTIFIER
36880708.jpg#4r1n	QUANTIFIER,DIFF_TENSE
8139524366.jpg#3r1e	DIFF_TENSE
8139524366.jpg#3r1c	QUANTIFIER
2704362232.jpg#0r1e	
2704362232.jpg#0r1c	PRONOUN
2704362232.jpg#0r1n	PRONOUN
3620764461.jpg#3r1c	DIFF_TENSE
3620764461.jpg#3r1e	DIFF_TENSE
3620764461.jpg#3r1n	DIFF_TENSE
3752649960.jpg#1r1n	DIFF_TENSE
3752649960.jpg#1r1c	ANTONYM,LONG,PRONOUN,SYNONYM
3752649960.jpg#1r1e	DIFF_TENSE
8005292930.jpg#0r1n	QUANTIFIER,DIFF_TENSE
8005292930.jpg#0r1c	QUANTIFIER,DIFF_TENSE
8005292930.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
2108799322.jpg#1r1e	
2108799322.jpg#1r1n	SYNONYM
2108799322.jpg#1r1c	SYNONYM
2126230680.jpg#3r1c	ANTONYM,QUANTIFIER,SYNONYM
